vessel,begin_date,end_date,begin_port_id,end_port_id
171,2019-10-16,2019-10-19,48.0,169.0
171,2019-11-08,2019-11-14,169.0,38.0
171,2019-11-15,2019-11-20,38.0,169.0
171,2019-12-12,2019-12-20,169.0,149.0
172,2019-01-03,2019-01-08,169.0,51.0
172,2019-01-09,2019-01-13,51.0,169.0
172,2019-01-15,2019-01-30,169.0,65.0
172,2019-01-31,2019-02-14,65.0,51.0
172,2019-02-15,2019-02-24,51.0,48.0
172,2019-02-25,2019-02-28,48.0,169.0
172,2019-03-14,2019-03-19,169.0,48.0
172,2019-03-20,2019-03-22,48.0,169.0
172,2019-03-23,2019-03-30,169.0,30.0
172,2019-03-31,2019-04-05,30.0,169.0
172,2019-04-05,2019-04-10,169.0,48.0
172,2019-04-11,2019-04-16,48.0,169.0
172,2019-04-17,2019-04-22,169.0,40.0
172,2019-04-22,2019-04-25,40.0,169.0
172,2019-05-14,2019-05-17,169.0,65.0
172,2019-05-19,2019-05-23,65.0,169.0
172,2019-05-26,2019-05-31,169.0,51.0
172,2019-05-31,2019-06-04,51.0,169.0
172,2019-06-08,2019-06-13,169.0,48.0
172,2019-06-13,2019-06-19,48.0,169.0
172,2019-06-23,2019-06-25,169.0,39.0
172,2019-06-26,2019-06-29,39.0,169.0
172,2019-07-03,2019-07-09,169.0,51.0
172,2019-07-10,2019-07-15,51.0,169.0
172,2019-07-15,2019-07-19,169.0,40.0
172,2019-07-19,2019-07-30,40.0,51.0
172,2019-07-30,2019-08-03,51.0,169.0
172,2019-08-07,2019-08-11,169.0,51.0
172,2019-08-12,2019-08-22,51.0,48.0
172,2019-08-22,2019-08-26,48.0,169.0
172,2019-08-27,2019-09-03,169.0,65.0
172,2019-09-04,2019-09-09,65.0,169.0
172,2019-09-11,2019-09-14,169.0,30.0
172,2019-09-15,2019-09-21,30.0,169.0
172,2019-10-02,2019-10-10,169.0,48.0
172,2019-10-10,2019-10-20,48.0,51.0
172,2019-10-20,2019-10-29,51.0,169.0
172,2019-10-29,2019-11-04,169.0,51.0
172,2019-11-04,2019-11-16,51.0,48.0
172,2019-11-17,2019-11-28,48.0,51.0
172,2019-11-28,2019-12-04,51.0,169.0
172,2019-12-05,2019-12-08,169.0,51.0
172,2019-12-09,2019-12-13,51.0,169.0
172,2019-12-14,2019-12-18,169.0,30.0
172,2019-12-19,2019-12-25,30.0,169.0
172,2019-12-26,2019-12-28,169.0,48.0
174,2019-04-30,2019-05-16,72.0,34.0
174,2019-05-29,2019-05-30,34.0,72.0
175,2019-01-16,2019-01-28,64.0,27.0
175,2019-01-29,2019-02-12,27.0,64.0
175,2019-02-13,2019-02-26,64.0,27.0
175,2019-02-27,2019-03-16,27.0,64.0
175,2019-03-18,2019-03-21,64.0,102.0
175,2019-03-22,2019-04-02,102.0,64.0
175,2019-04-05,2019-04-16,64.0,27.0
175,2019-04-17,2019-04-25,27.0,64.0
175,2019-04-26,2019-05-03,64.0,102.0
175,2019-05-08,2019-05-17,102.0,64.0
175,2019-05-18,2019-05-25,64.0,102.0
175,2019-06-03,2019-06-15,102.0,64.0
175,2019-06-16,2019-06-22,64.0,102.0
175,2019-06-26,2019-07-03,102.0,64.0
175,2019-07-05,2019-07-22,64.0,27.0
175,2019-07-23,2019-08-07,27.0,64.0
175,2019-08-10,2019-08-16,64.0,102.0
175,2019-08-17,2019-08-24,102.0,64.0
175,2019-08-29,2019-09-11,64.0,27.0
175,2019-09-12,2019-09-25,27.0,64.0
175,2019-09-27,2019-10-09,64.0,27.0
175,2019-10-10,2019-10-27,27.0,64.0
175,2019-10-30,2019-11-06,64.0,102.0
175,2019-11-08,2019-11-17,102.0,64.0
175,2019-11-18,2019-11-30,64.0,27.0
175,2019-12-01,2019-12-16,27.0,64.0
175,2019-12-18,2019-12-26,64.0,102.0
176,2019-01-06,2019-01-24,102.0,64.0
176,2019-02-11,2019-02-16,64.0,16.0
176,2019-02-18,2019-02-27,16.0,64.0
176,2019-03-21,2019-03-27,64.0,117.0
176,2019-03-30,2019-04-05,117.0,64.0
176,2019-04-08,2019-04-17,64.0,117.0
176,2019-04-18,2019-04-25,117.0,64.0
176,2019-05-01,2019-05-06,64.0,117.0
176,2019-05-07,2019-05-19,117.0,64.0
176,2019-05-23,2019-06-07,64.0,117.0
176,2019-06-10,2019-06-18,117.0,64.0
176,2019-06-20,2019-06-26,64.0,20.0
176,2019-06-26,2019-07-02,20.0,64.0
176,2019-07-03,2019-07-09,64.0,20.0
176,2019-07-10,2019-07-24,20.0,64.0
176,2019-07-28,2019-08-01,64.0,136.0
176,2019-08-02,2019-08-08,136.0,64.0
176,2019-08-15,2019-08-21,64.0,117.0
176,2019-08-21,2019-08-27,117.0,64.0
176,2019-09-17,2019-09-22,64.0,117.0
176,2019-09-26,2019-10-03,117.0,64.0
176,2019-10-04,2019-10-21,64.0,117.0
176,2019-10-23,2019-10-30,117.0,64.0
176,2019-11-04,2019-11-20,64.0,56.0
176,2019-11-21,2019-12-03,56.0,136.0
176,2019-12-03,2019-12-09,136.0,64.0
176,2019-12-12,2019-12-23,64.0,136.0
